Cluster ID,confidence_score,,cartodb_id,the_geom,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,facdomain,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,dataname,dataurl,datadate,pgtable,uid_merged,canonical_,canonical_capacity,canonical_proptype,canonical_city,canonical_area,canonical_cartodb_id,canonical_censtract,canonical_uid,canonical_latitude,canonical_nta,canonical_pgtable,canonical_util,canonical_the_geom,canonical_overlevel,canonical_addressnum,canonical_dataname,canonical_facdomain,canonical_longitude,canonical_overagency,canonical_boro,canonical_facname,canonical_captype,canonical_opabbrev,canonical_facgroup,canonical_optype,canonical_dataurl,canonical_address,canonical_bin,canonical_datadate,canonical_ycoord,canonical_uid_merged,canonical_borocode,canonical_commboard,canonical_council,canonical_idagency,canonical_zipcode,canonical_opname,canonical_streetname,canonical_overabbrev,canonical_utilrate,canonical_idold,canonical_facsubgrp,canonical_factype,canonical_xcoord,canonical_bbl,canonical_datasource,canonical_areatype
2518,,2218,1582,0101000020E6100000452DCDAD107952C00FD253E4105B4440,13563,,,Queens Storehouse,66-26,Metropolitan Avenue,66-26 Metropolitan Avenue,Middle Village,Queens,4,11379.0,40.711453,-73.891643,1014290.1875,198496.459,4443103.0,4036050001.0,405.0,30,61301,QN20,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Board of Elections,NYCBOE,NYCBOE: City,NYC Board of Elections,NYCBOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,,2219,1583,0101000020E6100000B610E4A0847352C0BA9EE8BAF0594440,7166,,,PS 82/86 Annex,90-36-40,150 Street,90-36-40 150 Street,Jamaica,Queens,4,11435.0,40.702659,-73.80497,1038325.7929,195334.326,4438663.0,4096790067.0,412.0,24,24000,QN61,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,,2220,1584,0101000020E61000003D0CAD4ECE7F52C0EDF0D7648D4C4440,13482,,,Comm Bd 11,2220,Bath Avenue,2220 Bath Avenue,Brooklyn,Brooklyn,3,11214.0,40.598065,-73.996967,985092.1467,157167.7711,3169007.0,3064480034.0,311.0,47,29400,BK28,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Brooklyn Community Board 11,NYCCB311,NYCCB311: City,NYC Brooklyn Community Board 11,NYCCB311,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,,2221,1585,0101000020E6100000A794D74AE88052C0A9A5B915C2564440,6887,,,South Brooklyn Community HS,179,Conover Street,179 Conover Street,Brooklyn,Brooklyn,3,11231.0,40.677798,-74.014178,980317.2896,186216.956,3398190.0,3005750003.0,306.0,38,5300,BK33,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,,2222,1586,0101000020E61000008D0B0742B27752C0C34659BF99544440,45177,,,Brooklyn 5 Garage,602,Milford Street,602 Milford Street,Brooklyn,Brooklyn,3,11208.0,40.660942,-73.870255,1020246.9998,180102.0001,,,305.0,42,107800,BK82,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Department of Sanitation,NYCDSNY,NYCDSNY: City,NYC Department of Sanitation,NYCDSNY,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,,2223,1587,0101000020E6100000CEFBFF38617352C06F8099EFE0594440,18523,,,Family Court,15102-04,Jamaica Avenue,15102-04 Jamaica Avenue,Jamaica,Queens,4,11433.0,40.702177,-73.802809,1038925.4653,195160.1264,4438731.0,4100930001.0,412.0,27,24000,QN61,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Owned,Public,NYC Office of Court Administration,NYCOCA,NYCOCA: City,NYC Office of Court Administration,NYCOCA,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,,2224,1588,0101000020E61000002B8A5759DB7552C0E08096AE60574440,5297,,,Office,103-22,99 Street,103-22 99 Street,Ozone Park,Queens,4,11417.0,40.682638,-73.841513,1028206.8763,188019.7267,4438525.0,4091210011.0,410.0,32,4002,QN56,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,,2225,1589,0101000020E610000035B22B2D238052C0522CB7B41A564440,2271,,,Office,645,Clinton Street,645 Clinton Street,Brooklyn,Brooklyn,3,11231.0,40.67269,-74.002147,983654.566,184355.4135,3008671.0,3005830001.0,306.0,38,5300,BK33,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Board of Elections,NYCBOE,NYCBOE: City,NYC Board of Elections,NYCBOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,,2226,1590,0101000020E6100000AD510FD1E87652C0D8BAD408FD604440,3932,,,Malcolm X Day Care Center,111-12,Northern Boulevard,111-12 Northern Boulevard,Corona,Queens,4,11368.0,40.757722,-73.85796,1023600.8605,215367.0314,4042862.0,4017260005.0,403.0,21,38100,QN26,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Administration for Childrens Services,NYCACS,NYCACS: City,NYC Administration for Childrens Services,NYCACS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,,2227,1591,0101000020E6100000791EDC9DB57C52C0F2B0506B9A674440,9273,,,Manhattan HS Suspension Office,2100,7 Avenue,2100 7 Avenue,New York,Manhattan,1,10027.0,40.8094,-73.948585,998483.1223,234167.6204,1058660.0,1019310027.0,110.0,9,22200,MN11,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,,2228,1592,0101000020E6100000452DCDAD107952C00FD253E4105B4440,13564,,,Queens Storehouse,66-26,Metropolitan Avenue,66-26 Metropolitan Avenue,Middle Village,Queens,4,11379.0,40.711453,-73.891643,1014290.1875,198496.459,4443103.0,4036050001.0,405.0,30,61301,QN20,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,,2229,1593,0101000020E61000009E5DBEF5617952C0CC423BA7596C4440,6117,,,Traffic Enforcement Command,516,East Tremont Avenue,516 East Tremont Avenue,Bronx,Bronx,2,10457.0,40.846486,-73.896604,1012856.636,247692.0047,2009606.0,2029240020.0,206.0,15,39500,BX01,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Police Department,NYPD,NYPD: City,NYC Police Department,NYPD,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,,2230,1594,0101000020E6100000F96706F1817E52C0D9EE1EA0FB644440,11194,,,Office,250,West   87 Street,250 West   87 Street,New York,Manhattan,1,10024.0,40.788929,-73.976681,990707.2728,226705.828,1076251.0,1012347501.0,107.0,6,17500,MN12,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Manhattan Community Board 7,NYCCB107,NYCCB107: City,NYC Manhattan Community Board 7,NYCCB107,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,,2231,1595,0101000020E610000010E84CDA547352C041EF8D21005A4440,6459,,,Office,153-01,Jamaica Avenue,153-01 Jamaica Avenue,Jamaica,Queens,4,11432.0,40.703129,-73.802054,1039133.9139,195507.2787,4208826.0,4097540056.0,412.0,24,24000,QN61,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Commission on Human Rights,NYCCCHR,NYCCCHR: City,NYC Commission on Human Rights,NYCCCHR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,,2232,1596,0101000020E6100000027FF8F9EF8452C03F355EBA49524440,31389,,,SI Civil & County Clerk,130,Stuyvesant Place,130 Stuyvesant Place,Staten Island,Staten Island,5,10301.0,40.642875,-74.077147,962840.2545,173502.4023,5000085.0,5000080070.0,501.0,49,300,SI22,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Owned,Non-public,Non-public,Non-public,Non-public Oversight,Non-public,Non-public,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,,2233,1597,0101000020E6100000FBB1497EC48052C0B1DCD26A485A4440,13810,,,60 Broad St/33 Beaver St,60,Broad Street,60 Broad Street,New York,Manhattan,1,10004.0,40.705335,-74.011993,980924.8833,196249.2923,1000817.0,1000240001.0,101.0,1,900,MN25,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Taxi and Limousine Commission,NYCTLC,NYCTLC: City,NYC Taxi and Limousine Commission,NYCTLC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,,2234,1598,0101000020E6100000C2DA183BE18452C0FCDEA63FFB514440,4044,,,Field Office-S.I.Tort.Divn,60,Bay Street,60 Bay Street,Staten Island,Staten Island,5,10301.0,40.64048,-74.076247,963089.2734,172629.8387,5000025.0,5000050051.0,501.0,49,300,SI22,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Leased,Public,NYC Office of Court Administration,NYCOCA,NYCOCA: City,NYC Office of Court Administration,NYCOCA,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,,2235,1600,0101000020E61000008E01D9EBDD8452C02A58E36C3A524440,5890,,,Staten Island Borough Hall,10,Richmond Terrace,10 Richmond Terrace,Staten Island,Staten Island,5,10301.0,40.642408,-74.076045,963145.894,173332.1291,5000063.0,5000070001.0,501.0,49,300,SI22,Administration of Government,"Offices, Training, and Testing",Offices,Office,,,,,,,City Owned,Public,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,NYCHRA/DSS: City,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,,2236,1634,0101000020E610000076340EF5BB7952C0E4BD6A65C2614440,2451,,,TLC Testing Facility,24-55,Brooklyn Queens Ep,24-55 Brooklyn Queens Ep,Woodside,Queens,4,11377.0,40.763745,-73.902097,1011370.5332,217544.9245,4022499.0,4010160045.0,401.0,22,29900,QN99,Administration of Government,"Offices, Training, and Testing",Training and Testing,Testing Facility,,,,,,,City Owned,Public,NYC Taxi and Limousine Commission,NYCTLC,NYCTLC: City,NYC Taxi and Limousine Commission,NYCTLC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,,2237,1601,0101000020E6100000A26131EA5A8052C0ADBEBA2A505B4440,20792,,NYCDOE: MADM,Doe Administrative Office - M,52,Chambers Street,52 Chambers Street,New York,Manhattan,1,10007.0,40.713384,-74.005549,982711.7598,199181.4487,1079146.0,1001220001.0,101.0,1,3100,MN24,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE;NYCDCAS,NYCDOE: 2015-2016 Blue Book;NYCDCAS: City Owned and Leased Properties,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDOE: 2016-08-27;NYCDCAS: 2016-10-20,doe_facilities_schoolsbluebook;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,,2238,1602,0101000020E6100000E94482A9667052C0658BA4DDE8594440,25561,,NYCDOE: QADM,Doe Administrative Office - Q,199-10,112 Avenue,199-10 112 Avenue,Saint Albans,Queens,4,11412.0,40.702419,-73.756266,1051830.1737,195280.6102,4235252.0,4109750001.0,412.0,27,52000,QN08,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDOE: 2015-2016 Blue Book,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D,NYCDOE: 2016-08-27,doe_facilities_schoolsbluebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,,2239,1603,0101000020E6100000AFB2B6291E7F52C0CBD765F84F5B4440,18107,,NYCDOE: MADM,Doe Administrative Office - M,220,Henry Street,220 Henry Street,New York,Manhattan,1,10002.0,40.713378,-73.986216,988071.3275,199179.7681,1003223.0,1002690041.0,103.0,1,201,MN28,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE;NYCDCAS,NYCDOE: 2015-2016 Blue Book;NYCDCAS: City Owned and Leased Properties,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDOE: 2016-08-27;NYCDCAS: 2016-10-20,doe_facilities_schoolsbluebook;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,,2240,1604,0101000020E61000009F56D11F9A7A52C0A3570394865A4440,27403,,NYCDOE: QADM,Doe Administrative Office - Q,360,Seneca Avenue,360 Seneca Avenue,Ridgewood,Queens,4,11385.0,40.707232,-73.915657,1007634.0767,196951.4457,4597303.0,4034250007.0,405.0,34,53900,QN20,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDOE: 2015-2016 Blue Book,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D,NYCDOE: 2016-08-27,doe_facilities_schoolsbluebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,,2241,1605,0101000020E610000073486AA1648052C071581AF8515D4440,2737,,NYCDOE: MADM,Home Instruction - M,16,Clarkson Street,16 Clarkson Street,New York,Manhattan,1,10014.0,40.729064,-74.006142,982547.6607,204894.2112,1009757.0,1005810054.0,102.0,3,6700,MN23,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE;NYCDCAS,NYCDOE: 2015-2016 Blue Book;NYCDCAS: City Owned and Leased Properties,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDOE: 2016-08-27;NYCDCAS: 2016-10-20,doe_facilities_schoolsbluebook;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,,2242,1606,0101000020E6100000541A31B3CF6E52C02C45F295405C4440,26506,,NYCDOE: QADM,District Office #29 - Q,222-14,Jamaica Avenue,222-14 Jamaica Avenue,Queens Village,Queens,4,11428.0,40.720721,-73.731427,1058696.8275,201968.8433,4231378.0,4108130005.0,413.0,23,56800,QN34,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDOE: 2015-2016 Blue Book,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D,NYCDOE: 2016-08-27,doe_facilities_schoolsbluebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,,2243,1607,0101000020E6100000D55C6E30D48152C0118AADA0694F4440,17109,,NYCDOE: KADM,Doe Administrative Office - K,415,89 Street,415 89 Street,Brooklyn,Brooklyn,3,11209.0,40.620411,-74.028576,976317.1009,165310.155,3154215.0,3060650043.0,310.0,43,16000,BK31,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,City Leased,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE;NYCDCAS,NYCDOE: 2015-2016 Blue Book;NYCDCAS: City Owned and Leased Properties,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDOE: 2016-08-27;NYCDCAS: 2016-10-20,doe_facilities_schoolsbluebook;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,,2244,1608,0101000020E61000008D2782380F8A52C04582A966D6504440,30415,,NYCDOE: RADM,District Misc. - S.I.,80,Maple Parkway,80 Maple Parkway,Staten Island,Staten Island,5,10303.0,40.631543,-74.157179,940622.5328,169403.5835,5027641.0,5012180001.0,501.0,49,23100,SI12,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDOE: 2015-2016 Blue Book,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D,NYCDOE: 2016-08-27,doe_facilities_schoolsbluebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,,2245,1609,0101000020E61000001F2FA4C3437352C0C7478B3386574440,20623,,NYCDOE: MADM,Doe Administrative Office - M,142-10,Linden Boulevard,142-10 Linden Boulevard,Jamaica,Queens,4,11436.0,40.683783,-73.801011,1039439.3437,188459.7951,4259200.0,4119720070.0,412.0,28,19200,QN76,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE;NYCDCAS,NYCDOE: 2015-2016 Blue Book;NYCDCAS: City Owned and Leased Properties,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDOE: 2016-08-27;NYCDCAS: 2016-10-20,doe_facilities_schoolsbluebook;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,,2246,1610,0101000020E6100000CC63CDC8207B52C00685419946554440,17062,,NYCDOE: KADM,Doe Administrative Office - K,1150,East New York Avenue,1150 East New York Avenue,Brooklyn,Brooklyn,3,11212.0,40.666217,-73.923876,1005368.3042,182006.5205,3080779.0,3035080012.0,316.0,41,90000,BK81,Administration of Government,"Offices, Training, and Testing",Offices,School Administration Site,,,NYCDOE: Seats,,,,City Leased,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE;NYCDCAS,NYCDOE: 2015-2016 Blue Book;NYCDCAS: City Owned and Leased Properties,NYCDOE: https://dnnhh5cc1.blob.core.windows.net/portals/0/Capital_Plan/Utilization_Reports/Blue%20Book%202015-2016.pdf?sr=b&si=DNNFileManagerPolicy&sig=AExrFIUz%2BQDwk%2FlptyHq0ZkW2Ur9J69SJuy4MgQ%2BAp4%3D;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDOE: 2016-08-27;NYCDCAS: 2016-10-20,doe_facilities_schoolsbluebook;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
